Language_ID,Glottocode,Feature_ID,Value
Aweti,,PUMPKIN,PUMPKIN__4
Aweti,,PUT,PUT__0
Aweti,,RAIN,RAIN__0
Aweti,,RAT,RAT__0
Aweti,,RAW,?
Aweti,,RED,RED__0
Aweti,,REMEMBER,REMEMBER__1
Aweti,,RETURN,RETURN__1
Aweti,,RIPE,?
Aweti,,RIVER,RIVER__4
Aweti,,ROAST,ROAST__0
Aweti,,ROOT,ROOT__0
Aweti,,ROPE,ROPE__1
Aweti,,ROUND,ROUND__0
Aweti,,ROW,ROW__6
Aweti,,RUN,RUN__0
Aweti,,SALIVA,SALIVA__0_1
Aweti,,SALT,SALT__0
Aweti,,SAND,SAND__0
Aweti,,SAY,SAY__0
Aweti,,SCARE,SCARE__1_2
Aweti,,SCORPION,SCORPION__2
Aweti,,SEE,SEE__0
Aweti,,SEED,SEED__0
Aweti,,SEEK,SEEK__0
Aweti,,SEND,SEND__0
Aweti,,SHADOW,SHADOW__0
Aweti,,SHAMAN,SHAMAN__1
Aweti,,SHARPEN,?
Aweti,,SHELL,SHELL__1_4
Aweti,,SHORT,SHORT__5
Aweti,,SICK,SICK__3
Aweti,,SING,SING__3
Aweti,,SIT_DOWN,SIT_DOWN__0
Aweti,,SKIN,SKIN__0
Aweti,,SKY,SKY__0
Aweti,,SLASH,SLASH__0
Aweti,,SLEEP,SLEEP__0
Aweti,,SLOTH,SLOTH__2
Aweti,,SMALL,SMALL__4
Aweti,,SMOKE_N,SMOKE_N__2
Aweti,,SNAIL,SNAIL__3
Aweti,,SNAKE,SNAKE__0
Aweti,,SNORE,?
Aweti,,SON_OF_MAN,SON_OF_MAN__0_1
Aweti,,SON_OF_WOMAN,SON_OF_WOMAN__0_1
Aweti,,SOUR,SOUR__2
Aweti,,SPEAK,SPEAK__0
Aweti,,SPIDER,SPIDER__1
Aweti,,SPIDER_MONKEY,SPIDER_MONKEY__0
Aweti,,SQUIRREL,SQUIRREL__1
Aweti,,STAND,STAND__1
Aweti,,STAR,STAR__0
Aweti,,STAY,STAY__2
Aweti,,STINGRAY,STINGRAY__1
Aweti,,STOMACH,STOMACH__0
Aweti,,STONE,STONE__0
Aweti,,STRONG,STRONG__0
Aweti,,SUCK,SUCK__0
Aweti,,SUN,SUN__1
Aweti,,SURUBIM,SURUBIM__0
Aweti,,SWEEP,SWEEP__1
Aweti,,SWEET,SWEET__0
Aweti,,SWEET_POTATO,SWEET_POTATO__0
Aweti,,SWIM,SWIM__0
Aweti,,TAIL,TAIL__0
Aweti,,TAPIR,TAPIR__0
Aweti,,TAYRA,TAYRA__1
Aweti,,TEACH,?
Aweti,,TELL,TELL__1
Aweti,,TERMINATE,TERMINATE__0
Aweti,,TERMITE,TERMITE__0
Aweti,,TESTICLES,TESTICLES__0
Aweti,,THAT,THAT__7
Aweti,,THICK,?
Aweti,,THING,THING__3
Aweti,,THIS,THIS__0
Aweti,,THORN,?
Aweti,,THREE,THREE__4
Aweti,,THROAT,?
Aweti,,THUNDER,THUNDER__0
Aweti,,TICK,TICK__0
Aweti,,TIE,TIE__0
Aweti,,TIMBO_LIANA,TIMBO_LIANA__3
Aweti,,TINAMOU,?
Aweti,,TIRED,TIRED__4
Aweti,,TOBACCO,TOBACCO__0
Aweti,,TODAY,TODAY__4
Aweti,,TOMORROW,TOMORROW__0
Aweti,,TONGUE,TONGUE__0
Aweti,,TOOTH,TOOTH__1
Aweti,,TOUCAN,TOUCAN__1
Aweti,,TRAHIRA_FISH,TRAHIRA_FISH__2
Aweti,,TREE,TREE__1
Aweti,,TUCUMA_PALM,TUCUMA_PALM__1
Aweti,,TURTLE,TURTLE__0_1
Aweti,,TWO,TWO__0
Aweti,,UGLY,UGLY__9
Aweti,,UNCLE_MOBR,UNCLE_MOBR__0
Aweti,,UNTIE,UNTIE__2
Aweti,,URINATE,URINATE__0
Aweti,,VEIN,VEIN__1
Aweti,,VILLAGE,VILLAGE__0
Aweti,,VILLAGE_SQUARE,VILLAGE_SQUARE__1
Aweti,,VOMIT,VOMIT__0
Aweti,,VULTURE,VULTURE__0
Aweti,,WAKE_UP,WAKE_UP__1
Aweti,,WALK,WALK__0
Aweti,,WANT,WANT__3
Aweti,,WASH,WASH__2
Aweti,,WASP,WASP__0
Aweti,,WATER,WATER__1
Aweti,,WATERFALL,?
Aweti,,WAX,WAX__0
Aweti,,WE_EXCL,WE_EXCL__1
Aweti,,WE_INCL,WE_INCL__1
Aweti,,WEAVE,?
Aweti,,WET,?
Aweti,,WHAT,WHAT__1
Aweti,,WHITE,WHITE__0
Aweti,,WHO,WHO__3
Aweti,,WIFE,WIFE__1
Aweti,,WILD_CAT,WILD_CAT__4
Aweti,,WIND,WIND__0
Aweti,,WING,WING__0_3
Aweti,,WOMAN,WOMAN__0
Aweti,,WOODPECKER,WOODPECKER__0
Aweti,,WORM_EARTH,WORM_EARTH__0
Aweti,,WOUND,?
Aweti,,YELLOW,YELLOW__1
Aweti,,YESTERDAY,YESTERDAY__1
Aweti,,YOU_PL,YOU_PL__0
Aweti,,YOU_SG,YOU_SG__0
Parakana,,ABOVE,ABOVE__1_2
Parakana,,ACAI_PALM,ACAI_PALM__2
Parakana,,AFTER,AFTER__1
Parakana,,AGOUTI,AGOUTI__0
Parakana,,ALL,ALL__0
Parakana,,ALONE,ALONE__2
Parakana,,ANACONDA,ANACONDA__0_1
Parakana,,ANATTO,ANATTO__0
Parakana,,ANT,?
Parakana,,ANTEATER,ANTEATER__0
Parakana,,ARM,ARM__0
Parakana,,ARMADILLO,ARMADILLO__0
Parakana,,ARRIVE,ARRIVE__5
Parakana,,ARROW,ARROW__0
Parakana,,ASHES,ASHES__2_11
Parakana,,AXE,AXE__2
Parakana,,BACK,BACK__0
Parakana,,BAD,BAD__1_10
Parakana,,BAMBOO,BAMBOO__0
Parakana,,BANANA,BANANA__2
Parakana,,BASKET,BASKET__0
Parakana,,BAT,BAT__0
Parakana,,BATHE,BATHE__0
Parakana,,BE_HUNGRY,?
Parakana,,BE_WRONG,BE_WRONG__3
Parakana,,BEADS,BEADS__1
Parakana,,BEANS,BEANS__0
Parakana,,BEARD,BEARD__0_2
Parakana,,BEAUTIFUL,BEAUTIFUL__1
Parakana,,BEE,BEE__7
Parakana,,BELLYBUTTON,BELLYBUTTON__0
Parakana,,BELOW,BELOW__0
Parakana,,BENCH,BENCH__0_1_2
Parakana,,BIG,BIG__0
Parakana,,BIRD,BIRD__0
Parakana,,BITE,BITE__0
Parakana,,BLACK,BLACK__0
Parakana,,BLOOD,BLOOD__0
Parakana,,BLOW,BLOW__0
Parakana,,BLUE,BLUE__2
Parakana,,BODY,BODY__0
Parakana,,BONE,BONE__0
Parakana,,BOW,BOW__0_1
Parakana,,BOY,BOY__0
Parakana,,BRANCH,BRANCH__0
Parakana,,BRAZIL_NUT,BRAZIL_NUT__3
Parakana,,BREAK,BREAK__0_1
Parakana,,BREAST,BREAST__0
Parakana,,BREATHE,BREATHE__0
Parakana,,BROTHER,?
Parakana,,BROTHER_OLDER_OF_WOMAN,BROTHER_OLDER_OF_WOMAN__0
Parakana,,BURN_INTR,BURN_INTR__1
Parakana,,BURY,BURY__0
Parakana,,BUTTERFLY,BUTTERFLY__1_2
Parakana,,BUTTOCKS,BUTTOCKS__2
Parakana,,CALABASH,CALABASH__6
Parakana,,CANOE,CANOE__1
Parakana,,CAPUCHIN_MONKEY,?
Parakana,,CAPYBARA,CAPYBARA__0
Parakana,,CARA_ROOT,CARA_ROOT__0
Parakana,,CASHEW,CASHEW__1
Parakana,,CENTIPEDE,?
Parakana,,CHIEF,CHIEF__0_3_11_12
Parakana,,CHILD,CHILD__0
Parakana,,CICADA,CICADA__0
Parakana,,CLAW,CLAW__0
Parakana,,CLOUD,CLOUD__1_4
Parakana,,COATI,COATI__0
Parakana,,COCKROACH,COCKROACH__0
Parakana,,COCOA,COCOA__0
Parakana,,COLD,COLD__0
Parakana,,COMB,COMB__1_3_4_5
Parakana,,COME,COME__0
Parakana,,CORN,CORN__0
Parakana,,COTTON,COTTON__0
Parakana,,CRAB,CRAB__0
Parakana,,CRICKET_ZOOL,CRICKET_ZOOL__0
Parakana,,CRY,CRY__0
Parakana,,CURASSOW,CURASSOW__0
Parakana,,CUT,CUT__0
Parakana,,DANCE,DANCE__0
Parakana,,DAUGHTER_OF_MAN,DAUGHTER_OF_MAN__0_7
Parakana,,DAUGHTER_OF_WOMAN,DAUGHTER_OF_WOMAN__0
Parakana,,DAY,DAY__0
Parakana,,DEER,DEER__2
Parakana,,DEFECATE,DEFECATE__0
Parakana,,DIE,DIE__0
Parakana,,DIG,DIG__0_1
Parakana,,DIRTY,DIRTY__1
Parakana,,DO,DO__0
Parakana,,DOG,DOG__0
Parakana,,DOOR,DOOR__2
Parakana,,DRAW,DRAW__0_2
Parakana,,DREAM,?
Parakana,,DRINK_V,DRINK_V__0_1
Parakana,,DRY,DRY__0_1
Parakana,,DRY_STATE,DRY_STATE__1
Parakana,,EAR,EAR__0
Parakana,,EARTH,EARTH__0
Parakana,,EAT_TR.,EAT_TR.__0_1_2
Parakana,,EGG,EGG__0
Parakana,,ELECTRIC_EEL,ELECTRIC_EEL__0
Parakana,,ENTER,ENTER__0
Parakana,,EYE,EYE__0
Parakana,,FACE,FACE__1
Parakana,,FALL,FALL__0
Parakana,,FAR,FAR__4
Parakana,,FAT,FAT__0
Parakana,,FATHER,FATHER__0
Parakana,,FEAR,FEAR__0
Parakana,,FEATHER,FEATHER__0_2
Parakana,,FINGER,FINGER__3
Parakana,,FIRE,FIRE__0
Parakana,,FIREFLY,FIREFLY__2
Parakana,,FIREWOOD,FIREWOOD__0_1_2
Parakana,,FISH,FISH__0
Parakana,,FISHHOOK,?
Parakana,,FLAT,FLAT__0
Parakana,,FLEA,FLEA__0
Parakana,,FLESH,FLESH__0
Parakana,,FLOAT,FLOAT__0
Parakana,,FLOUR,FLOUR__0
Parakana,,FLOWER,FLOWER__0
Parakana,,FLY,FLY__0
Parakana,,FLY_INSECT,FLY_INSECT__0
Parakana,,FOOD,FOOD__0
Parakana,,FOOT,FOOT__0
Parakana,,FORGET,FORGET__1
Parakana,,FOUR,FOUR__0
Parakana,,FROG,FROG__0
Parakana,,FRUIT,FRUIT__1
Parakana,,FULL,FULL__0
Parakana,,GATHER,GATHER__2
Parakana,,GENIPA,GENIPA__0
Parakana,,GETLOST,GETLOST__0
Parakana,,GIRL,GIRL__0
Parakana,,GIVE,GIVE__1
Parakana,,GNAT,GNAT__0
Parakana,,GO,GO__0
Parakana,,GO_UP,GO_UP__0
Parakana,,GOOD,GOOD__0
Parakana,,GRANDFATHER,GRANDFATHER__0
Parakana,,GRASS,GRASS__8
Parakana,,GREEN,GREEN__1
Parakana,,GREEN_IGUANA,GREEN_IGUANA__0
Parakana,,GROW,GROW__1
Parakana,,GUAN,GUAN__0
Parakana,,HAIR,HAIR__0
Parakana,,HAMMOCK,HAMMOCK__1
Parakana,,HAND,HAND__0
Parakana,,HAPPY,HAPPY__0
Parakana,,HAWK,HAWK__0
Parakana,,HEAD,HEAD__0_1
Parakana,,HEAL,HEAL__1
Parakana,,HEAR,HEAR__0_1
Parakana,,HEART,HEART__0
Parakana,,HEAVY,HEAVY__0
Parakana,,HEDGEHOG,?
Parakana,,HELP,HELP__0
Parakana,,HEN,HEN__0
Parakana,,HERE,HERE__0
Parakana,,HIDE,HIDE__0
Parakana,,HIT,HIT__0
Parakana,,HOLE,HOLE__0
Parakana,,HONEY,HONEY__0
Parakana,,HORN,HORN__2
Parakana,,HOT,HOT__0
Parakana,,HOUSE,HOUSE__0
Parakana,,HOWLER_MONKEY,HOWLER_MONKEY__0
Parakana,,HUMMINGBIRD,HUMMINGBIRD__0
Parakana,,HUNT,HUNT__0
Parakana,,HUSBAND,HUSBAND__0
Parakana,,I,I__1
Parakana,,INGA,INGA__0
Parakana,,INSIDE,?
Parakana,,JACARE,JACARE__0
Parakana,,JAGUAR,JAGUAR__0
Parakana,,JUMP,?
Parakana,,KILL,KILL__0_1
Parakana,,KING_FISHER,KING_FISHER__0
Parakana,,KNEE,KNEE__3
Parakana,,KNIFE,KNIFE__0
Parakana,,KNOW,KNOW__0
Parakana,,LAKE,LAKE__0
Parakana,,LARGE_ANT,LARGE_ANT__0
Parakana,,LARGE_MANDI_FISH,LARGE_MANDI_FISH__0_2
Parakana,,LAUGH,LAUGH__0
Parakana,,LEAF,LEAF__0
Parakana,,LEARN,LEARN__0_1_2
Parakana,,LEAVE,LEAVE__0_4
Parakana,,LEG,LEG__0
Parakana,,LIE_DOWN,?
Parakana,,LIVER,LIVER__0
Parakana,,LIZARD,?
Parakana,,LONG,LONG__0
Parakana,,LOOK_AT,LOOK_AT__0
Parakana,,LOUSE,LOUSE__0
Parakana,,MACAW,MACAW__0
Parakana,,MAN,MAN__0
Parakana,,MANIOC,MANIOC__0
Parakana,,MANY,MANY__0
Parakana,,MEDICINE,MEDICINE__0
Parakana,,MILK,MILK__0_1
Parakana,,MOLD,?
Parakana,,MONKEY,MONKEY__0
Parakana,,MOON,MOON__0
Parakana,,MORNING,MORNING__0
Parakana,,MOSQUITO,MOSQUITO__0
Parakana,,MOTHER,MOTHER__0
Parakana,,MOTHER-IN-LAW_OF_MAN,MOTHER-IN-LAW_OF_MAN__1_4
Parakana,,MOUNTAIN,MOUNTAIN__0_1
Parakana,,MOUSTACHE,MOUSTACHE__0
Parakana,,MOUTH,MOUTH__0
Parakana,,MUD,?
Parakana,,NAIL,NAIL__0
Parakana,,NAME,NAME__0
Parakana,,NECK,NECK__1
Parakana,,NECKLACE,?
Parakana,,NEST,NEST__0
Parakana,,NEW,?
Parakana,,NIGHT,NIGHT__0
Parakana,,NOSE,NOSE__0
Parakana,,NOW,NOW__0_2
Parakana,,OAR,OAR__0
Parakana,,OLD_ADJ,OLD_ADJ__0
Parakana,,ONE,ONE__1
Parakana,,OPEN,OPEN__0_2
Parakana,,OPOSSUM,OPOSSUM__0_3
Parakana,,OTHER,OTHER__0
Parakana,,OWL,OWL__0_1
Parakana,,PACA,PACA__1
Parakana,,PACU_FISH,PACU_FISH__0
Parakana,,PAIN,PAIN__0
Parakana,,PAN,?
Parakana,,PAPAYA,PAPAYA__1
Parakana,,PARROT,PARROT__4
Parakana,,PATH,PATH__0
Parakana,,PEACH_PALM,?
Parakana,,PEANUT,?
Parakana,,PECCARY_COLLARED,PECCARY_COLLARED__1
Parakana,,PECCARY_WHITE-LIPPED,PECCARY_WHITE-LIPPED__1
Parakana,,PENIS,PENIS__0
Parakana,,PEPPER,PEPPER__0
Parakana,,PERSON,PERSON__0
Parakana,,PESTLE,?
Parakana,,PIERCE,PIERCE__0
Parakana,,PINEAPPLE,PINEAPPLE__1
Parakana,,PIRANHA,PIRANHA__3
Parakana,,PLAY,PLAY__0_1
Parakana,,PORRIDGE,PORRIDGE__1
Parakana,,PUMPKIN,PUMPKIN__0
Parakana,,PUT,PUT__3
Parakana,,RAIN,RAIN__0
Parakana,,RAT,RAT__0
Parakana,,RAW,?
Parakana,,RED,RED__0
Parakana,,REMEMBER,REMEMBER__1_3
Parakana,,RETURN,RETURN__4
Parakana,,RIPE,RIPE__2
Parakana,,RIVER,RIVER__0
Parakana,,ROAST,ROAST__1_2_4
Parakana,,ROOT,ROOT__0
Parakana,,ROPE,ROPE__0
Parakana,,ROUND,ROUND__0
Parakana,,ROW,ROW__0
Parakana,,RUN,RUN__0
Parakana,,SALIVA,SALIVA__0_1
Parakana,,SALT,SALT__0
Parakana,,SAND,SAND__0
Parakana,,SAY,SAY__4
Parakana,,SCARE,SCARE__0
Parakana,,SCORPION,SCORPION__0
Parakana,,SEE,SEE__0
Parakana,,SEED,SEED__0
Parakana,,SEEK,SEEK__1
Parakana,,SEND,SEND__0_1
Parakana,,SHADOW,SHADOW__6
Parakana,,SHAMAN,SHAMAN__0_5
Parakana,,SHARPEN,SHARPEN__0
Parakana,,SHELL,SHELL__0
Parakana,,SHORT,SHORT__1
Parakana,,SICK,SICK__0
Parakana,,SING,SING__0
Parakana,,SIT_DOWN,SIT_DOWN__0
Parakana,,SKIN,SKIN__0
Parakana,,SKY,SKY__0
Parakana,,SLASH,SLASH__0
Parakana,,SLEEP,SLEEP__0
Parakana,,SLOTH,SLOTH__1
Parakana,,SMALL,SMALL__2
Parakana,,SMOKE_N,SMOKE_N__0_1
Parakana,,SNAIL,SNAIL__7
Parakana,,SNAKE,SNAKE__1
Parakana,,SNORE,SNORE__0
Parakana,,SON_OF_MAN,SON_OF_MAN__0_1
Parakana,,SON_OF_WOMAN,SON_OF_WOMAN__0_1
Parakana,,SOUR,SOUR__1
Parakana,,SPEAK,SPEAK__0
Parakana,,SPIDER,SPIDER__0
Parakana,,SPIDER_MONKEY,?
Parakana,,SQUIRREL,SQUIRREL__2
Parakana,,STAND,STAND__0
Parakana,,STAR,STAR__0
Parakana,,STAY,STAY__0
Parakana,,STINGRAY,STINGRAY__0
Parakana,,STOMACH,STOMACH__5
Parakana,,STONE,STONE__0
Parakana,,STRONG,STRONG__0
Parakana,,SUCK,SUCK__0
Parakana,,SUN,SUN__0
Parakana,,SURUBIM,SURUBIM__0
Parakana,,SWEEP,SWEEP__2
Parakana,,SWEET,SWEET__1
Parakana,,SWEET_POTATO,SWEET_POTATO__0
Parakana,,SWIM,SWIM__3
Parakana,,TAIL,TAIL__2
Parakana,,TAPIR,TAPIR__0
Parakana,,TAYRA,?
Parakana,,TEACH,TEACH__0_1
Parakana,,TELL,TELL__0
Parakana,,TERMINATE,TERMINATE__0
Parakana,,TERMITE,?
Parakana,,TESTICLES,TESTICLES__0
Parakana,,THAT,THAT__1
Parakana,,THICK,THICK__1
Parakana,,THING,THING__0
Parakana,,THIS,THIS__0
Parakana,,THORN,THORN__1
Parakana,,THREE,THREE__9
Parakana,,THROAT,THROAT__5_6
Parakana,,THUNDER,THUNDER__0
Parakana,,TICK,TICK__0
Parakana,,TIE,TIE__1
Parakana,,TIMBO_LIANA,?
Parakana,,TINAMOU,TINAMOU__0_1
Parakana,,TIRED,TIRED__0
Parakana,,TOBACCO,TOBACCO__0_1
Parakana,,TODAY,TODAY__0_1
Parakana,,TOMORROW,TOMORROW__1
Parakana,,TONGUE,TONGUE__0
Parakana,,TOOTH,TOOTH__0
Parakana,,TOUCAN,TOUCAN__0
Parakana,,TRAHIRA_FISH,TRAHIRA_FISH__0
Parakana,,TREE,TREE__1
Parakana,,TUCUMA_PALM,?
Parakana,,TURTLE,?
Parakana,,TWO,TWO__0
Parakana,,UGLY,UGLY__2
Parakana,,UNCLE_MOBR,UNCLE_MOBR__6
Parakana,,UNTIE,UNTIE__1
Parakana,,URINATE,URINATE__0
Parakana,,VEIN,VEIN__3
Parakana,,VILLAGE,VILLAGE__1
Parakana,,VILLAGE_SQUARE,?
Parakana,,VOMIT,VOMIT__0
Parakana,,VULTURE,VULTURE__0
Parakana,,WAKE_UP,?
Parakana,,WALK,WALK__0
Parakana,,WANT,WANT__0
Parakana,,WASH,WASH__0
Parakana,,WASP,WASP__0
Parakana,,WATER,WATER__1
Parakana,,WATERFALL,WATERFALL__0_1
Parakana,,WAX,?
Parakana,,WE_EXCL,WE_EXCL__2
Parakana,,WE_INCL,WE_INCL__1
Parakana,,WEAVE,?
Parakana,,WET,WET__0
Parakana,,WHAT,WHAT__0
Parakana,,WHITE,WHITE__0
Parakana,,WHO,WHO__0
Parakana,,WIFE,WIFE__0
Parakana,,WILD_CAT,WILD_CAT__0
Parakana,,WIND,WIND__0
Parakana,,WING,WING__0_1
Parakana,,WOMAN,WOMAN__0
Parakana,,WOODPECKER,WOODPECKER__1
Parakana,,WORM_EARTH,WORM_EARTH__0
Parakana,,WOUND,?
Parakana,,YELLOW,YELLOW__5
Parakana,,YESTERDAY,?
Parakana,,YOU_PL,?
Parakana,,YOU_SG,YOU_SG__0
Asurini_T,,ABOVE,ABOVE__0_3
Asurini_T,,ACAI_PALM,ACAI_PALM__2
Asurini_T,,AFTER,?
Asurini_T,,AGOUTI,AGOUTI__0
Asurini_T,,ALL,ALL__0
Asurini_T,,ALONE,?
Asurini_T,,ANACONDA,?
Asurini_T,,ANATTO,?
Asurini_T,,ANT,?
Asurini_T,,ANTEATER,?
Asurini_T,,ARM,ARM__0
Asurini_T,,ARMADILLO,ARMADILLO__0
Asurini_T,,ARRIVE,ARRIVE__0
Asurini_T,,ARROW,ARROW__0
Asurini_T,,ASHES,ASHES__2_6
Asurini_T,,AXE,AXE__1
Asurini_T,,BACK,BACK__0
Asurini_T,,BAD,?
Asurini_T,,BAMBOO,BAMBOO__0
Asurini_T,,BANANA,BANANA__2
Asurini_T,,BASKET,BASKET__0
Asurini_T,,BAT,BAT__0
Asurini_T,,BATHE,BATHE__0
Asurini_T,,BE_HUNGRY,BE_HUNGRY__0_9
Asurini_T,,BE_WRONG,BE_WRONG__0
Asurini_T,,BEADS,BEADS__1
Asurini_T,,BEANS,BEANS__0
Asurini_T,,BEARD,?
Asurini_T,,BEAUTIFUL,BEAUTIFUL__1
Asurini_T,,BEE,BEE__2
Asurini_T,,BELLYBUTTON,?
Asurini_T,,BELOW,BELOW__0_2
Asurini_T,,BENCH,BENCH__0_6
Asurini_T,,BIG,BIG__0
Asurini_T,,BIRD,BIRD__0
Asurini_T,,BITE,BITE__0
Asurini_T,,BLACK,BLACK__0
Asurini_T,,BLOOD,BLOOD__0
Asurini_T,,BLOW,BLOW__0_1
Asurini_T,,BLUE,BLUE__1_3
Asurini_T,,BODY,BODY__1_5
Asurini_T,,BONE,BONE__0
Asurini_T,,BOW,BOW__0_1
Asurini_T,,BOY,BOY__0
Asurini_T,,BRANCH,BRANCH__0
Asurini_T,,BRAZIL_NUT,BRAZIL_NUT__3
Asurini_T,,BREAK,BREAK__0_1
Asurini_T,,BREAST,BREAST__0
Asurini_T,,BREATHE,BREATHE__0_1
Asurini_T,,BROTHER,?
Asurini_T,,BROTHER_OLDER_OF_WOMAN,BROTHER_OLDER_OF_WOMAN__0
Asurini_T,,BURN_INTR,BURN_INTR__0_1
Asurini_T,,BURY,BURY__0
Asurini_T,,BUTTERFLY,BUTTERFLY__1
Asurini_T,,BUTTOCKS,BUTTOCKS__0
Asurini_T,,CALABASH,CALABASH__1
Asurini_T,,CANOE,CANOE__1
Asurini_T,,CAPUCHIN_MONKEY,CAPUCHIN_MONKEY__0
Asurini_T,,CAPYBARA,CAPYBARA__0
Asurini_T,,CARA_ROOT,CARA_ROOT__0
Asurini_T,,CASHEW,?
Asurini_T,,CENTIPEDE,?
Asurini_T,,CHIEF,CHIEF__0_13
Asurini_T,,CHILD,CHILD__3_4
Asurini_T,,CICADA,CICADA__0
Asurini_T,,CLAW,CLAW__0
Asurini_T,,CLOUD,CLOUD__0_1
Asurini_T,,COATI,?
Asurini_T,,COCKROACH,COCKROACH__0
Asurini_T,,COCOA,COCOA__0
Asurini_T,,COLD,COLD__0
Asurini_T,,COMB,COMB__0_1_2
Asurini_T,,COME,COME__4
Asurini_T,,CORN,CORN__0
Asurini_T,,COTTON,COTTON__0
Asurini_T,,CRAB,CRAB__0
Asurini_T,,CRICKET_ZOOL,CRICKET_ZOOL__0
Asurini_T,,CRY,CRY__0
Asurini_T,,CURASSOW,CURASSOW__0
Asurini_T,,CUT,CUT__0
Asurini_T,,DANCE,DANCE__0
Asurini_T,,DAUGHTER_OF_MAN,DAUGHTER_OF_MAN__2_4
Asurini_T,,DAUGHTER_OF_WOMAN,DAUGHTER_OF_WOMAN__0
Asurini_T,,DAY,DAY__0
Asurini_T,,DEER,DEER__2
Asurini_T,,DEFECATE,DEFECATE__0
Asurini_T,,DIE,DIE__0
Asurini_T,,DIG,DIG__0_1
Asurini_T,,DIRTY,?
Asurini_T,,DO,DO__0
Asurini_T,,DOG,DOG__0
Asurini_T,,DOOR,DOOR__2
Asurini_T,,DRAW,DRAW__0
Asurini_T,,DREAM,?
Asurini_T,,DRINK_V,DRINK_V__0
Asurini_T,,DRY,?
Asurini_T,,DRY_STATE,DRY_STATE__1
Asurini_T,,EAR,EAR__0
Asurini_T,,EARTH,EARTH__0
Asurini_T,,EAT_TR.,EAT_TR.__0_1_2
Asurini_T,,EGG,EGG__0
Asurini_T,,ELECTRIC_EEL,ELECTRIC_EEL__0
Asurini_T,,ENTER,ENTER__0
Asurini_T,,EYE,EYE__0
Asurini_T,,FACE,FACE__0
Asurini_T,,FALL,FALL__0_1
Asurini_T,,FAR,FAR__4
Asurini_T,,FAT,FAT__0
Asurini_T,,FATHER,FATHER__2
Asurini_T,,FEAR,FEAR__0
Asurini_T,,FEATHER,FEATHER__0
Asurini_T,,FINGER,FINGER__0
Asurini_T,,FIRE,FIRE__0
Asurini_T,,FIREFLY,?
Asurini_T,,FIREWOOD,FIREWOOD__0_1_2
Asurini_T,,FISH,FISH__0
Asurini_T,,FISHHOOK,?
Asurini_T,,FLAT,FLAT__1
Asurini_T,,FLEA,?
Asurini_T,,FLESH,FLESH__0
Asurini_T,,FLOAT,FLOAT__0
Asurini_T,,FLOUR,FLOUR__0
Asurini_T,,FLOWER,FLOWER__0
Asurini_T,,FLY,FLY__0
Asurini_T,,FLY_INSECT,FLY_INSECT__0
Asurini_T,,FOOD,FOOD__0_1
Asurini_T,,FOOT,FOOT__0
Asurini_T,,FORGET,FORGET__1
Asurini_T,,FOUR,FOUR__0
Asurini_T,,FROG,FROG__2
Asurini_T,,FRUIT,FRUIT__0
Asurini_T,,FULL,FULL__0
Asurini_T,,GATHER,?
Asurini_T,,GENIPA,GENIPA__0
Asurini_T,,GETLOST,?
Asurini_T,,GIRL,GIRL__0
Asurini_T,,GIVE,GIVE__1
Asurini_T,,GNAT,GNAT__0
Asurini_T,,GO,GO__0
Asurini_T,,GO_UP,GO_UP__0
Asurini_T,,GOOD,GOOD__0
Asurini_T,,GRANDFATHER,GRANDFATHER__0
Asurini_T,,GRASS,GRASS__5
Asurini_T,,GREEN,GREEN__0
Asurini_T,,GREEN_IGUANA,GREEN_IGUANA__0
Asurini_T,,GROW,GROW__5
Asurini_T,,GUAN,GUAN__0
Asurini_T,,HAIR,HAIR__0
Asurini_T,,HAMMOCK,HAMMOCK__1
Asurini_T,,HAND,HAND__0
Asurini_T,,HAPPY,HAPPY__0
Asurini_T,,HAWK,HAWK__2
Asurini_T,,HEAD,HEAD__0_1
Asurini_T,,HEAL,HEAL__1
Asurini_T,,HEAR,HEAR__0_1
Asurini_T,,HEART,HEART__0
Asurini_T,,HEAVY,HEAVY__0
Asurini_T,,HEDGEHOG,?
Asurini_T,,HELP,HELP__0
Asurini_T,,HEN,HEN__0
Asurini_T,,HERE,HERE__2
Asurini_T,,HIDE,HIDE__0
Asurini_T,,HIT,HIT__0
Asurini_T,,HOLE,HOLE__0
Asurini_T,,HONEY,HONEY__0
Asurini_T,,HORN,HORN__0
Asurini_T,,HOT,HOT__0
Asurini_T,,HOUSE,HOUSE__5
Asurini_T,,HOWLER_MONKEY,HOWLER_MONKEY__0
Asurini_T,,HUMMINGBIRD,HUMMINGBIRD__0
Asurini_T,,HUNT,HUNT__0
Asurini_T,,HUSBAND,HUSBAND__0
Asurini_T,,I,I__0
Asurini_T,,INGA,INGA__0
Asurini_T,,INSIDE,INSIDE__0
Asurini_T,,JACARE,JACARE__0
Asurini_T,,JAGUAR,JAGUAR__0
Asurini_T,,JUMP,?
Asurini_T,,KILL,KILL__0_1
Asurini_T,,KING_FISHER,?
Asurini_T,,KNEE,KNEE__1
Asurini_T,,KNIFE,KNIFE__0
Asurini_T,,KNOW,KNOW__0
Asurini_T,,LAKE,LAKE__1
Asurini_T,,LARGE_ANT,?
Asurini_T,,LARGE_MANDI_FISH,?
Asurini_T,,LAUGH,LAUGH__0
Asurini_T,,LEAF,LEAF__0
